frame_idx,frame_time,steering_angle,steering_angle_prev_100ms,steering_angle_prev_200ms,speed,yaw_rate,velocity_x,velocity_y,velocity_z,time_diff_steering,time_diff_speed,time_diff_gyro
959,9362.144258,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,[12.16666667],0.0050811767578125,-4.643703514978643,-6.144725944541971,-9.625451892775505,0.006598895333809196,0.006709936998959165,0.017222152000613278
960,9362.194276,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,[12.14861111],0.0050811767578125,-4.63661403677814,-6.122386558489195,-9.607210850627615,0.007170250000854139,0.00370678099898214,0.0327958479992958
961,9362.244254000001,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,[12.10972222],0.0040283203125,-4.6216206284184524,-6.094402156919457,-9.587890712396938,0.002035771332884906,0.007512354331993265,0.017018631999235367
962,9362.294251,-1.0,-0.8999999999999999,-0.8999999999999999,[12.05833333],0.0040283203125,-4.608053487645669,-6.062549814722207,-9.573742558578827,0.004904489000182366,0.0032453023341076914,0.03297836799902143
963,9362.344254,-1.0,-0.8999999999999999,-0.8999999999999999,[12.03541667],0.0060577392578125,-4.589289172914643,-6.03544171794139,-9.55378510224827,0.00876782266641385,0.0006126673324615695,0.016811113000585465
964,9362.394257,-1.0,-1.0,-0.8999999999999999,[12.02569444],0.0060577392578125,-4.566526805562258,-6.017393772238146,-9.524077703418317,0.004019551333840354,0.004272979667803156,0.03319188699970255
965,9362.444249,-1.1,-1.0,-0.8999999999999999,[11.98125],0.0050201416015625,-4.5460448674756595,-6.000243060115522,-9.493803430805992,0.009031239333125995,0.0067847820009774296,0.01660859299954609
966,9362.494251,-1.1,-1.0,-1.0,[11.98263889],0.0050201416015625,-4.529443020158763,-5.982679857332968,-9.464140983363807,0.0022211666673683794,0.0031897493336146,0.033393407000403386
967,9362.544278,-1.2,-1.1,-1.0,[11.92847222],0.005828857421875,-4.51618153298789,-5.961410318674725,-9.431436520856998,0.0026264999996783445,0.008928927001761622,0.016372072999729426
968,9362.594253,-1.2,-1.1,-1.0,[11.90138889],0.005828857421875,-4.506805187481284,-5.940767570461049,-9.400296821364229,0.004883636000158731,0.003263603666709969,0.03360292700017453
969,9362.644251,-1.1,-1.2,-1.1,[11.85555556],0.003997802734375,-4.491449372318157,-5.929450201150151,-9.367518857215725,0.006338937000691658,0.0023397919994749827,0.01619155400112504
970,9362.694254,-1.2,-1.2,-1.1,[11.825],0.003997802734375,-4.482169466507138,-5.922816686024395,-9.328498613317846,0.0034129680007026764,0.002037854334048461,0.03381144599916297
971,9362.794264,-1.1,-1.2,-1.2,[11.76041667],0.005218505859375,-4.474431429888492,-5.9069746220320845,-9.252803323185262,0.0035441036670817994,0.007196708667834173,0.03402896599982341
972,9362.844253,-1.1,-1.2,-1.2,[11.68680556],0.0059967041015625,-4.459522837462645,-5.893848344285794,-9.22424146838644,0.0015764799991302425,0.00645767633432115,0.015774515000885003
973,9362.894244000001,-1.1,-1.2,-1.2,[11.66041667],0.0059967041015625,-4.446113736432402,-5.879322152359143,-9.203199556129587,0.0020580730015353765,0.00339035333126958,0.03421648500079755
974,9362.944244,-1.0,-1.1,-1.2,[11.62152778],0.00738525390625,-4.431767453174326,-5.859088488150414,-9.180909567137565,0.004719438000392984,0.006926520667548175,0.015575994999380782
975,9362.994248,-0.8999999999999999,-1.1,-1.2,[11.55694444],0.00738525390625,-4.424221897308922,-5.830374166661565,-9.159902691828108,0.004145146667724475,0.0014868230009597028,0.034428005001245765
976,9363.044244,-0.7999999999999999,-1.0,-1.1,[11.55833333],0.00555419921875,-4.402604091081362,-5.812130117927718,-9.133058215720752,0.008940895666455617,0.0043593440004769946,0.01536847599891189
977,9363.094247,-0.7999999999999999,-0.8999999999999999,-1.1,[11.49305556],0.00555419921875,-4.373437316498344,-5.795870257996588,-9.103573690556349,0.003178051667418913,0.007558490000519669,0.03463452400137612
978,9363.144241,-0.7999999999999999,-0.7999999999999999,-1.0,[11.46180556],0.005462646484375,-4.355693379959936,-5.76873959646741,-9.070788060551116,0.007369926999672316,0.0074758853334060404,0.015163956000833423
979,9363.194248,-0.7999999999999999,-0.7999999999999999,-0.8999999999999999,[11.40902778],0.005462646484375,-4.344652262477746,-5.731470229783924,-9.044140677343146,0.001127114999690093,0.006994114000917762,0.03484304399898974
980,9363.244241,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,[11.36736111],0.0019683837890625,-4.3271723811639,-5.695180667974227,-9.018553175992245,0.0033427823345846264,0.008480458000121871,0.01495643700036453
981,9363.29427,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,[11.35069444],0.0019683837890625,-4.301468448232505,-5.6771904812119525,-8.984153143900702,0.002836271001797286,0.0001373343329760246,0.03507256299963046
982,9363.34424,-0.8999999999999999,-0.7999999999999999,-0.7999999999999999,[11.29930556],0.0048065185546875,-4.281529529767138,-5.660192540256679,-8.944226335815728,0.005054614000982838,0.002705146334847086,0.014749916999790003
983,9363.394256,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,[11.25138889],0.0048065185546875,-4.274729843779239,-5.630634745059749,-8.915586697884313,0.004678187000536127,0.006237510666323942,0.035266082999442006
984,9363.444247,-0.7999999999999999,-0.8999999999999999,-0.7999999999999999,[11.22986111],0.0020751953125,-4.262660074604858,-5.594892297617692,-8.89263854971145,0.008225905334256822,0.00621651099936571,0.014535398000589339
985,9363.494277,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,[11.16875],0.0020751953125,-4.226126015359981,-5.582786127024094,-8.876791752981536,0.00033669899858068675,0.005783583666925551,0.03549460199974419
986,9363.544244,-1.0,-0.7999999999999999,-0.8999999999999999,[11.13680556],0.0036163330078125,-4.2012633766315295,-5.571909574289094,-8.84760148935088,0.004449144998943666,0.0072881866653915495,0.014330877998872893
987,9363.594243,-0.8999999999999999,-0.7999999999999999,-0.7999999999999999,[11.07777778],0.0036163330078125,-4.19684218169333,-5.546873061948814,-8.813749083631109,0.004024375333756325,0.001582385000801878,0.035668122000060976
988,9363.644237,-0.7999999999999999,-1.0,-0.7999999999999999,[11.03680556],0.0053863525390625,-4.176386211158419,-5.52927640477928,-8.782698277726741,0.0043452190002426505,0.00731166633158864,0.014114654999502818
989,9363.694239,-0.7000000000000001,-0.8999999999999999,-0.7999999999999999,[11.00416667],0.0053863525390625,-4.158579579092093,-5.511437555215709,-8.73915666930587,0.0035725423331314232,0.0017850723324954743,0.03588734500044666
990,9363.744235,-0.7999999999999999,-0.7999999999999999,-1.0,[11.01805556],0.00665283203125,-4.129121295984037,-5.503386361089454,-8.695661547231415,0.007306645333301276,0.003591489999962505,0.013909134999266826
991,9363.794262,-0.7999999999999999,-0.7000000000000001,-0.8999999999999999,[10.96736111],0.00665283203125,-4.113659721244258,-5.4898247435386,-8.667614804699037,0.0013186343348934315,0.004057855332575855,0.0361178650000511
992,9363.844237,-0.7000000000000001,-0.7000000000000001,-0.7999999999999999,[10.94444444],0.0034027099609375,-4.108075947901508,-5.472556747491739,-8.642739813650769,0.005192415668716421,0.00408729199989466,0.013699615999939851
993,9363.894234,-0.7000000000000001,-0.7999999999999999,-0.7000000000000001,[10.92638889],0.0034027099609375,-4.102298703667444,-5.462154314256206,-8.610071891305376,0.002062948333332315,0.0034068533350364305,0.036297384000135935
994,9363.944234,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[10.88125],0.0037078857421875,-4.097432717913775,-5.460220965005298,-8.584779540693974,0.002112094667609199,0.008564842999476241,0.013495096000042395
995,9363.994233,-0.6000000000000001,-0.7000000000000001,-0.7999999999999999,[10.85763889],0.0037078857421875,-4.095599930838749,-5.449840219045751,-8.57027552617095,0.002787251332847518,0.0027285213327559177,0.036503903998891474
996,9364.044235,-0.6000000000000001,-0.7000000000000001,-0.7000000000000001,[10.79722222],0.003814697265625,-4.0919762932215855,-5.435008836898533,-8.556652606589324,0.007707042666879715,0.002352667666855268,0.013286577001053956
997,9364.094241,-0.6000000000000001,-0.6000000000000001,-0.7000000000000001,[10.81111111],0.003814697265625,-4.087002647484048,-5.429108975560915,-8.524381305019677,0.002956019665361964,0.00257660466741072,0.03671942300024966
998,9364.144235,-0.4,-0.6000000000000001,-0.7000000000000001,[10.77083333],0.002532958984375,-4.0850088550744115,-5.424412917794198,-8.491251549320902,0.005240144666458946,0.0021392296675912803,0.013079057000140892
999,9364.194231,-0.30000000000000004,-0.6000000000000001,-0.6000000000000001,[10.75763889],0.002532958984375,-4.071289249416064,-5.421955449675803,-8.466284549682403,0.0022373736665031174,0.0032217823318205774,0.03691694299959636
1000,9364.24423,-0.30000000000000004,-0.5,-0.6000000000000001,[10.725],0.00396728515625,-4.056499182151586,-5.409932296501347,-8.448525427161842,0.002906042333052028,0.007974258998729056,0.012876536999101518
1001,9364.294231,-0.30000000000000004,-0.30000000000000004,-0.6000000000000001,[10.68194444],0.00396728515625,-4.045912306858309,-5.389684450581724,-8.430646114689072,0.003342136333230883,0.0006570946661668131,0.03712446300050942
1002,9364.344229,-0.30000000000000004,-0.30000000000000004,-0.5,[10.64375],0.0023651123046875,-4.040480404849666,-5.376848656106179,-8.423773224374937,0.003598479999709525,0.007278686000063317,0.012670017998971161
1003,9364.394245,-0.2,-0.30000000000000004,-0.30000000000000004,[10.63611111],0.0023651123046875,-4.030756659711822,-5.3637584902588165,-8.408340365728181,0.0040153760000976035,0.0013426989989966387,0.03734598200026085
1004,9364.444227,0.0,-0.30000000000000004,-0.30000000000000004,[10.5875],0.0035858154296875,-4.011934730581988,-5.355940822411337,-8.389224917885784,0.007747301333438372,0.0039218553338287165,0.012464498000554158
1005,9364.494224,0.2,-0.2,-0.30000000000000004,[10.57361111],0.0035858154296875,-4.001142234916519,-5.347152324952758,-8.361023484427344,0.0008960743325587828,0.00357883433389361,0.03753250199952163
1006,9364.54423,0.4,0.0,-0.30000000000000004,[10.52777778],0.0023193359375,-3.9908671883940214,-5.329751848269021,-8.325019580797722,0.005226207333180355,0.00533449899921834,0.012253979000888648
1007,9364.594225,0.5,0.2,-0.2,[10.51527778],0.0023193359375,-3.9792911672274656,-5.305803425350821,-8.294352704198024,0.003334772000016528,0.0021246549986244645,0.037741021000329056
1008,9364.644222,0.8999999999999999,0.30000000000000004,0.0,[10.44791667],-0.0009765625,-3.962257320157072,-5.277370847635424,-8.264672612703245,0.0032586990000709193,0.006242696999834152,0.012054458999045892
1009,9364.694224,1.2,0.5,0.2,[10.42916667],-0.0009765625,-3.9414760676453655,-5.258217177130693,-8.239858285037304,0.004612865999661153,0.003495801331155235,0.037947541000903584
1010,9364.744218,1.3,0.8999999999999999,0.30000000000000004,[10.38819444],-0.0005950927734375,-3.9236211573472755,-5.240317830627607,-8.216294181399048,0.0073921673338190885,0.001983157000722713,0.011850939999931143
1011,9364.794221,1.4,1.2,0.5,[10.34791667],-0.0005950927734375,-3.9112838960775034,-5.225956818092921,-8.192613703366275,0.0034972590001416393,0.0019396683328523068,0.03815206000035687
1012,9364.844217,1.5,1.3,0.8999999999999999,[10.30694444],-0.0022735595703125,-3.898905255140048,-5.211898554590698,-8.162530811379536,0.009260592334612738,0.0020486889989115298,0.011644419999356614
1013,9364.894222,1.5,1.4,1.2,[10.27430556],-0.0022735595703125,-3.885107500806346,-5.199121542182143,-8.124286809853855,0.0020377100008772686,0.007392782667011488,0.03836058000160847
1014,9364.94422,1.4,1.4,1.3,[10.25277778],-0.003875732421875,-3.866789307526744,-5.184001324842023,-8.079806331763383,0.00902115533426695,0.006708115997753339,0.011433900999691105
1015,9364.994244,1.4,1.5,1.4,[10.18888889],-0.003875732421875,-3.8485771457527607,-5.166718378201367,-8.037619565644682,0.004155157666900777,0.004127572001380031,0.0385900990004302
1016,9365.044212,1.4,1.4,1.4,[10.16666667],-0.0048370361328125,-3.8265595091641287,-5.145703634350301,-8.001977498630007,0.006913126000654302,0.00949252999816963,0.011234380999667337
1017,9365.094234,1.4,1.4,1.5,[10.11319444],-0.0048370361328125,-3.807083691623034,-5.124882302500425,-7.9730324612273185,0.0037078949990245746,0.004385876665764954,0.038787618999776896
1018,9365.144213,1.4,1.4,1.4,[10.07013889],-0.0026702880859375,-3.787425926097838,-5.1055703999604365,-7.941814070432147,0.008856249000018579,0.001968563332411577,0.011025862000678899
1019,9365.194223,1.5,1.4,1.4,[10.00208333],-0.0026702880859375,-3.7652915789449413,-5.085211787069745,-7.91064907307576,0.003199092332579312,0.002284511667312472,0.038984138000159874
1020,9365.244213,1.5,1.4,1.4,[9.96111111],0.0003204345703125,-3.741851529906053,-5.063923310042562,-7.876901497829846,0.0088611969986232,0.007983032999618445,0.010818341999765835
1021,9365.294216,1.5,1.4,1.4,[9.88680556],0.0003204345703125,-3.7209128862523806,-5.042808575397267,-7.835752498683304,0.0020535530002234736,0.003116144333034754,0.03918465800052218
1022,9365.344209,1.4,1.5,1.4,[9.85833333],-0.00372314453125,-3.6998027272134832,-5.018752086965762,-7.786225862101288,0.0024502616688550916,0.000767883666412672,0.010614822998832096
1023,9365.394208,1.4,1.5,1.4,[9.78819444],-0.00372314453125,-3.677041497959169,-4.994007790243356,-7.729380032522754,0.0022390843332686927,0.0004029990013805218,0.03938417700010177
1024,9365.444234,1.4,1.4,1.5,[9.73055556],-0.0047760009765625,-3.6614688760289518,-4.96684596466858,-7.671203782793004,0.006818581667175749,0.002482636666172766,0.010382303000369575
1025,9365.494232000001,1.4,1.4,1.5,[9.67777778],-0.0047760009765625,-3.646559872384501,-4.94243594991418,-7.612075798828413,0.0036135406662651803,0.0018249496679345611,0.03961569700004475
1026,9365.544223,1.4,1.4,1.4,[9.62638889],-0.0028533935546875,-3.6292650410111333,-4.924029797683246,-7.552124041101538,0.008914081667171558,0.0019813656672340585,0.010185783999986597
1027,9365.594236,1.4,1.4,1.4,[9.54097222],-0.0028533935546875,-3.6107218991342727,-4.89848215036957,-7.500894951810813,0.001879938667116221,0.0034642799982975703,0.03982721600004879
1028,9365.644209,1.4,1.4,1.4,[9.47777778],-0.0013885498046875,-3.596703602550077,-4.865587564356162,-7.458391992587426,0.002277938667248236,0.00771240766516712,0.009992264000175055
1029,9365.694209,1.4,1.4,1.4,[9.41944444],-0.0013885498046875,-3.5740693900509717,-4.836033025122897,-7.415579429048268,0.0017514909995952621,0.0017398660002072575,0.04000773599909735
1030,9365.744275000001,1.4,1.4,1.4,[9.35625],-0.0032501220703125,-3.5487182075812074,-4.808862413704701,-7.3677890677545115,0.0019226990025345003,0.0018129490017599892,0.009718743998746504
1031,9365.79422,1.5,1.4,1.4,[9.29791667],-0.0032501220703125,-3.5265022391208194,-4.778741080954846,-7.316296632147909,0.007859168332288391,0.0025224393320968375,0.04022625600009633
1032,9365.844203,1.4,1.4,1.4,[9.24791667],-0.0029449462890625,-3.502801568448006,-4.747609100044017,-7.269105959517283,0.008198289999199915,0.0017721886670187814,0.009583224999005324
1033,9365.894211,1.5,1.5,1.4,[9.175],-0.0029449462890625,-3.4756670910011085,-4.710268424558226,-7.2186145581059336,0.002409738332062261,0.004959341998983291,0.04042477500115638
1034,9365.944202,1.5,1.4,1.4,[9.11527778],-0.0029449462890625,-3.445003395446567,-4.673145370958853,-7.167856279681446,0.005035310665334691,0.00514806066530582,0.009376705000249785
1035,9365.994206,1.5,1.5,1.5,[9.05694444],-0.0029449462890625,-3.4160042294244226,-4.636980443963795,-7.117702968664114,0.0033665636656223796,0.004811769000298227,0.04062729499855777
1036,9366.044202000001,1.5,1.5,1.4,[9.01805556],-0.0043792724609375,-3.388994966541701,-4.601336309870131,-7.069188890616343,0.0036269180018280167,0.008272935998320463,0.009169185999780893
1037,9366.094234,1.5,1.5,1.5,[8.95416667],-0.0043792724609375,-3.3709647005536585,-4.5645836469613394,-7.023963111216181,0.0032439599999634083,0.0031847099999140482,0.04086281399941072
1038,9366.144221,1.5,1.5,1.5,[8.89027778],-0.003692626953125,-3.3481136597486243,-4.532796918726064,-6.975474763342927,0.0030161229988152627,0.0033509393342683325,0.008942665999711608
1039,9366.194213,1.5,1.5,1.5,[8.82986111],-0.003692626953125,-3.320842996377254,-4.505355327200239,-6.925414204215947,0.002650956666911952,0.0054965536673989845,0.04104933400049049
1040,9366.244204,1.5,1.5,1.5,[8.77152778],-0.00299072265625,-3.297337193086386,-4.478682176813822,-6.871751509211232,0.009100862998820958,0.0027764596670749597,0.008752146999540855
1041,9366.294239,1.5,1.5,1.5,[8.725],-0.00299072265625,-3.276746772000386,-4.454977359181118,-6.815460713381683,0.0019863346660713432,0.003310581665573409,0.041282853000666364
1042,9366.344196,1.5,1.5,1.5,[8.64652778],-0.0016632080078125,-3.2544799969802747,-4.431479284102774,-6.759143748150889,0.0022924596669327,0.005500102332007373,0.008552626999517088
1043,9366.394217000001,1.5,1.5,1.5,[8.59305556],-0.0016632080078125,-3.229588785030074,-4.406663954462403,-6.704416018056093,0.0031426793339051073,0.0022661959992547054,0.0414683730014076
1044,9366.444195,1.5,1.5,1.5,[8.52777778],-0.0032958984375,-3.206106805984393,-4.380635611727923,-6.653116522722715,0.002988991333040758,0.008206050333683379,0.008346107999386732
1045,9366.494212,1.5,1.5,1.5,[8.46458333],-0.0032958984375,-3.186150590254953,-4.354993969012696,-6.601157560572529,0.007731060333753703,0.005646408000757219,0.04167089200018381
1046,9366.544189,1.5,1.5,1.5,[8.40416667],-0.0032196044921875,-3.172748264090494,-4.3303554391607815,-6.543345159610749,0.005812914332636865,0.0032037210003181826,0.008144588000504882
1047,9366.594194,1.5,1.5,1.5,[8.31319444],-0.0032196044921875,-3.164009627546428,-4.310258430739779,-6.471723384517152,1.749833427311387e-05,0.0027266689994576154,0.04186041199864121
1048,9366.644192,1.5,1.5,1.5,[8.19930556],-0.004486083984375,-3.166925874504332,-4.277276661570418,-6.424566688130906,0.008591946332671796,0.008692196333868196,0.007934069000839372
1049,9366.694197,1.1,1.5,1.5,[8.22777778],-0.004486083984375,-3.107144425288714,-4.269312989403894,-6.392042629533144,0.0026238146656396566,0.0027731333320843987,0.04207093100012571
1050,9366.744208,0.7999999999999999,1.5,1.5,[8.09444444],-0.001556396484375,-3.0761782375509945,-4.236162768999917,-6.380782161922234,0.002987106001455686,0.0029856126675440464,0.007710548999966704
1051,9366.794191,0.7000000000000001,1.1,1.5,[8.07083333],-0.001556396484375,-3.04623801396516,-4.189185581319133,-6.3630512341990855,0.0057926060017052805,0.00042142933307331987,0.04227245100082655
1052,9366.844189,0.6000000000000001,0.7999999999999999,1.5,[7.99305556],0.0002899169921875,-3.012892890135384,-4.145690913704909,-6.343516909221632,0.005890518999876804,0.0024668976657267194,0.007522030000473023
1053,9366.894195,0.4,0.7000000000000001,1.1,[7.92152778],0.0002899169921875,-2.9758300328770515,-4.114657878017841,-6.301660815202462,0.0041416856674914015,0.0012443356681615114,0.042483970000830595
1054,9366.944189,0.4,0.7000000000000001,0.7999999999999999,[7.85347222],-0.0044708251953125,-2.9495047204896885,-4.084041893544135,-6.24811117983439,0.0006538036668644054,0.0060483146662591025,0.007314509999559959
1055,9366.994191,0.30000000000000004,0.5,0.7000000000000001,[7.83125],-0.0044708251953125,-2.915534971798977,-4.026839599885456,-6.177400347550875,0.003999522999947658,0.006791154666643706,0.042687490000389516
1056,9367.044188,-0.2,0.4,0.7000000000000001,[7.77777778],-0.00042724609375,-2.847424040152127,-3.9981782432902677,-6.103084566747389,0.0039448873340006685,0.00865697666631604,0.007107990999429603
1057,9367.094188000001,-0.7999999999999999,0.30000000000000004,0.5,[7.75347222],-0.00042724609375,-2.8129454641401233,-3.9442114558364993,-6.038901226757981,0.0021696166677429574,0.0031513726644334383,0.04289200900166179
1058,9367.144236,-1.6,-0.2,0.4,[7.64166667],0.00018310546875,-2.780077444169932,-3.8922112862418152,-5.991713476008994,0.005323362333001569,0.0025508253329462605,0.006852471000456717
1059,9367.194184,-1.9,-0.7999999999999999,0.30000000000000004,[7.60069444],0.00018310546875,-2.7533240796483347,-3.8619599021219075,-5.945126376802602,0.0074898620005114935,0.003120209999906365,0.04309552899940172
1060,9367.244184000001,-2.0,-1.4,-0.2,[7.52986111],0.0062713623046875,-2.7358354328040773,-3.844945437979026,-5.897744020691481,0.006339976665913127,0.002973158001623233,0.00669695199940179
1061,9367.294183,-2.3,-1.8,-0.7999999999999999,[7.46875],0.0062713623046875,-2.7257507715582583,-3.834813887456226,-5.851821309497458,0.0021274079990689643,0.002219866331870435,0.04330204799953208
1062,9367.344186,-2.4,-2.0,-1.4,[7.39097222],0.00823974609375,-2.7250500830044833,-3.817710082014303,-5.80339526899268,0.0025725440009409795,0.0029594456664199242,0.006487431999630644
1063,9367.394187,-2.4,-2.3,-1.8,[7.32916667],0.00823974609375,-2.7187425271965657,-3.799094114586824,-5.7571613377967825,0.002892866999900434,0.0025376643334311666,0.043513567999980296
1064,9367.444215,-2.4,-2.4,-2.0,[7.26388889],0.0055084228515625,-2.7016883416753346,-3.7731057598723874,-5.7099103385861145,0.002676721000170801,0.002646595999976853,0.0062509119998139795
1065,9367.494182,-2.4,-2.4,-2.3,[7.19097222],0.0055084228515625,-2.680505619977519,-3.7332197025808322,-5.65432548429809,0.0062799356655887095,0.001665616666286951,0.04371608800101967
1066,9367.544183,-2.2,-2.4,-2.4,[7.13055556],0.0043487548828125,-2.653299911669628,-3.6936747092890854,-5.595986664802987,0.0075001580007665325,0.002023179667958175,0.006075392999264295
1067,9367.5942,-2.0,-2.4,-2.4,[7.07777778],0.0043487548828125,-2.6247529614548637,-3.6538365215590742,-5.540035623074453,0.0017335499996988801,0.003776981666305801,0.04394160700030625
1068,9367.644184,-1.9,-2.2,-2.4,[7.01180556],0.00592041015625,-2.590521908421331,-3.6157868152775827,-5.486085377279555,0.005919320332395728,0.006033986999682384,0.005866872999831685
1069,9367.694174,-1.8,-2.1,-2.4,[6.95486111],0.00592041015625,-2.5675677989038808,-3.5767466805471955,-5.434816219326458,0.0008897576663002837,0.006162529332868871,0.04412312699969334
1070,9367.744183,-1.8,-1.9,-2.2,[6.87291667],0.0049591064453125,-2.5489310122173534,-3.5458939330732275,-5.385584816737819,0.00477074199989147,0.004887090999545762,0.005660353999701329
1071,9367.79418,-1.7,-1.8,-2.1,[6.81527778],0.0049591064453125,-2.532489483399349,-3.517015665303589,-5.3260850274729465,0.0035359923349460587,0.0018684243332245387,0.04433664600037446
1072,9367.844181,-1.4,-1.8,-1.9,[6.75625],0.00299072265625,-2.5072702367671713,-3.4961500370057945,-5.26797635981655,0.007965434999277932,0.007827184999769088,0.005454833999465336
1073,9367.894176,-1.3,-1.7,-1.8,[6.69027778],0.00299072265625,-2.4895796886349357,-3.4667355522395558,-5.219309976487854,0.0075345083332649665,0.0031209816661430523,0.04454016599993338
1074,9367.944184,-1.3,-1.5,-1.8,[6.60833333],0.0041656494140625,-2.471601533886851,-3.4313698314072227,-5.178051249137633,0.005436487666884204,0.0055489876667706994,0.005244314999799826
1075,9367.994176,-1.3,-1.3,-1.7,[6.56666667],0.0041656494140625,-2.444820142808746,-3.3932150517441246,-5.140160539746857,0.0023169876676547574,0.005921127334659104,0.04474768500040227
1076,9368.044193,-1.3,-1.3,-1.5,[6.48958333],0.00250244140625,-2.4170908990004083,-3.3531076876379444,-5.1011860741610855,0.005172913999558659,0.008016080666493508,0.005027794999477919
1077,9368.094174,-1.3,-1.3,-1.3,[6.43125],0.00250244140625,-2.3974271095418245,-3.319451907290202,-5.049120272498528,0.002859648333469522,0.0025211540014424827,0.04495320500063826
1078,9368.14417,-1.3,-1.3,-1.3,[6.35277778],0.00286865234375,-2.3741428182249726,-3.2958444451676154,-4.989892389138035,0.003028200000699144,0.008274081334093353,0.004843275999519392
1079,9368.194174,-1.2,-1.3,-1.3,[6.29722222],0.00286865234375,-2.3522991431251192,-3.2724724204582754,-4.934469798190557,0.0029370550000749063,0.002828304999638931,0.045160724001107155
1080,9368.244172,-1.0,-1.3,-1.3,[6.25416667],0.0040130615234375,-2.326050329097555,-3.2486097706003854,-4.88424504604949,0.00796616433217423,0.002421647999653942,0.004633755999748246
1081,9368.294168,-1.0,-1.2,-1.3,[6.19513889],0.0040130615234375,-2.294994343022127,-3.217447265494721,-4.840860850841097,0.0028091536660213023,0.007977200000823359,0.045362243999989005
1082,9368.344178,-1.0,-1.0,-1.3,[6.16388889],0.0019683837890625,-2.26716740856862,-3.180728786915939,-4.804692723561917,0.00592490400049428,0.008200689999284805,0.004420237000886118
1083,9368.394172,-1.0,-1.0,-1.2,[6.08402778],0.0019683837890625,-2.245591196663334,-3.148365526428904,-4.768937148585741,0.005339856666978449,0.0027536333345778985,0.04557376299999305
1084,9368.44417,-1.0,-1.0,-1.0,[6.0625],0.0005950927734375,-2.2283356875980846,-3.1201704181353764,-4.728878429241455,0.0029510549993574386,0.008374814666240127,0.004220716999043361
1085,9368.494185,-0.7999999999999999,-1.0,-1.0,[6.00416667],0.0005950927734375,-2.21317968020921,-3.095335391883631,-4.690260123295512,0.002702169666008558,0.002776310333501897,0.04579428299985011
1086,9368.544166,-0.7000000000000001,-1.0,-1.0,[5.95763889],0.0015411376953125,-2.1974766349289596,-3.0743318394226344,-4.650802990680472,0.007582450332847657,0.002145690334145911,0.004017197999928612
1087,9368.594189,-0.7000000000000001,-0.7999999999999999,-1.0,[5.90277778],0.0015411376953125,-2.184534202299307,-3.056996745120452,-4.605546037997942,0.0020698516673292033,0.0034214093338960083,0.04600580199985416
1088,9368.644175,-0.6000000000000001,-0.7000000000000001,-1.0,[5.85902778],0.0012969970703125,-2.1711711623840646,-3.045208583320361,-4.560045913961359,0.008631804332253523,0.0032769403333077207,0.0038006780014256947
1089,9368.694168,-0.6000000000000001,-0.7000000000000001,-0.7999999999999999,[5.81805556],0.0012969970703125,-2.1623191366377146,-3.0298157021897913,-4.515284809862619,0.00032616433418297675,0.007720408668319578,0.04619232199911494
1090,9368.744161,-0.5,-0.6000000000000001,-0.7000000000000001,[5.77013889],0.001129150390625,-2.152032442297605,-3.010861467267616,-4.474218772893973,0.002491179666321841,0.007966648667206755,0.003607159000239335
1091,9368.794167,-0.4,-0.6000000000000001,-0.7000000000000001,[5.71041667],0.001129150390625,-2.1392420841875346,-2.9862603760098976,-4.437402962914896,0.0021574196671281243,0.003267007999966154,0.046398840999245294
1092,9368.844164,-0.30000000000000004,-0.5,-0.6000000000000001,[5.65277778],0.0010833740234375,-2.1210689604829565,-2.9617321770856755,-4.401290542722018,0.002416585666651372,0.00232929400044668,0.003396639000129653
1093,9368.894167,-0.2,-0.4,-0.6000000000000001,[5.62291667],0.0010833740234375,-2.1006365453015143,-2.9412789824111774,-4.362832146208265,0.003363909334439086,0.0032568260012340033,0.04660636100015836
1094,9368.944158,-0.2,-0.30000000000000004,-0.5,[5.56319444],0.001861572265625,-2.0745663660629563,-2.9243903063093706,-4.3248723546262395,0.0015778510005475255,0.0037770340004499303,0.0031951189994288143
1095,9368.994159,-0.2,-0.2,-0.4,[5.51458333],0.001861572265625,-2.05335914407374,-2.900849746760479,-4.288771563853422,0.003728861665877048,0.0016322216652042698,0.046805881000182126
1096,9369.044156,-0.2,-0.2,-0.30000000000000004,[5.46527778],0.000244140625,-2.0380068794422863,-2.8750658491252437,-4.254101889832356,0.0016344923333235784,0.007204138331871945,0.0029895999996369937
1097,9369.09416,-0.2,-0.2,-0.2,[5.41805556],0.000244140625,-2.0228669985452727,-2.8517472392490726,-4.21755236758073,0.003372502333149896,0.0020441329997993307,0.047014400000989554
1098,9369.144212000001,-0.2,-0.2,-0.2,[5.37222222],0.0010833740234375,-2.010847033800527,-2.8275387485335486,-4.177262722377771,0.00906387233226269,0.009179872331515071,0.002726079999774811
